bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
1,35,impulse_144_s,3.886060000000001,3.8691300000000006,1_+35_impulse_144_s_14.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,66.65785417876359,64.60203959804005,94.04143148148154
1,35,impulse_288_s,3.8691300000000006,3.81622,1_+35_impulse_288_s_15.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,64.60203959804005,59.85055399326716,94.04143148148154
1,35,impulse_72_s,3.81622,3.79831,1_+35_impulse_72_s_16.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,59.85055399326716,58.58735696115641,94.04143148148154
1,35,impulse_144_s,3.79831,3.77444,1_+35_impulse_144_s_17.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,58.58735696115641,56.62308145499669,94.04143148148154
1,35,impulse_288_s,3.77444,3.73279,1_+35_impulse_288_s_18.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,56.62308145499669,52.57399086658685,94.04143148148154
1,35,impulse_72_s,3.73279,3.72272,1_+35_impulse_72_s_19.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,52.57399086658685,51.559696286176376,94.04143148148154
1,35,impulse_144_s,3.72272,3.7037,1_+35_impulse_144_s_20.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,51.559696286176376,49.59130517872328,94.04143148148154
1,35,impulse_288_s,3.7037,3.67105,1_+35_impulse_288_s_21.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,49.59130517872328,45.85392848813726,94.04143148148154
1,35,impulse_72_s,3.67105,3.66404,1_+35_impulse_72_s_22.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,45.85392848813726,44.94576747272801,94.04143148148154
1,35,impulse_144_s,3.66404,3.651040000000001,1_+35_impulse_144_s_23.csv,3.291450101851854,0.9917232418533314,OCV_1_+35.csv,44.94576747272801,43.14092299028777,94.04143148148154
