bat_num,temp,profile,U_start_V,U_end_V,file_name
4,+30,NEDC,3.74929,3.5969900000000004,4_+30_NEDC_03.csv
4,+30,WLTC,4.11265,3.90199,4_+30_WLTC_01.csv
4,+30,WLTC,3.90199,3.6872999999999996,4_+30_WLTC_02.csv
4,+30,WLTC,3.6872999999999996,3.5384,4_+30_WLTC_03.csv
5,+30,impulse_72_s,4.11241,4.10516,5_+30_impulse_72_s_01.csv
5,+30,impulse_144_s,4.10516,4.09498,5_+30_impulse_144_s_02.csv
5,+30,impulse_288_s,4.09498,4.07998,5_+30_impulse_288_s_03.csv
5,+30,impulse_72_s,4.07998,4.075200000000001,5_+30_impulse_72_s_04.csv
5,+30,impulse_144_s,4.075200000000001,4.061680000000001,5_+30_impulse_144_s_05.csv
5,+30,impulse_288_s,4.061680000000001,4.022710000000001,5_+30_impulse_288_s_06.csv
5,+30,impulse_72_s,4.022710000000001,4.011819999999999,5_+30_impulse_72_s_07.csv
5,+30,impulse_144_s,4.011819999999999,3.98977,5_+30_impulse_144_s_08.csv
5,+30,impulse_288_s,3.98977,3.9498000000000006,5_+30_impulse_288_s_09.csv
5,+30,impulse_72_s,3.9498000000000006,3.94103,5_+30_impulse_72_s_10.csv
5,+30,impulse_144_s,3.94103,3.92449,5_+30_impulse_144_s_11.csv
5,+30,impulse_288_s,3.92449,3.8940599999999996,5_+30_impulse_288_s_12.csv
5,+30,impulse_72_s,3.8940599999999996,3.8864399999999995,5_+30_impulse_72_s_13.csv
5,+30,impulse_144_s,3.8864399999999995,3.86997,5_+30_impulse_144_s_14.csv
5,+30,impulse_288_s,3.86997,3.8228999999999997,5_+30_impulse_288_s_15.csv
5,+30,impulse_72_s,3.8228999999999997,3.8028800000000005,5_+30_impulse_72_s_16.csv
5,+30,impulse_144_s,3.8028800000000005,3.7778300000000002,5_+30_impulse_144_s_17.csv
5,+30,impulse_288_s,3.7778300000000002,3.73721,5_+30_impulse_288_s_18.csv
5,+30,impulse_72_s,3.73721,3.72744,5_+30_impulse_72_s_19.csv
5,+30,impulse_144_s,3.72744,3.7089,5_+30_impulse_144_s_20.csv
5,+30,impulse_288_s,3.7089,3.6765299999999996,5_+30_impulse_288_s_21.csv
5,+30,impulse_72_s,3.6765299999999996,3.6696200000000005,5_+30_impulse_72_s_22.csv
5,+30,impulse_144_s,3.6696200000000005,3.6567,5_+30_impulse_144_s_23.csv
5,+30,impulse_288_s,3.6567,3.63376,5_+30_impulse_288_s_24.csv
5,+30,impulse_72_s,3.63376,3.6281000000000008,5_+30_impulse_72_s_25.csv
5,+30,impulse_144_s,3.6281000000000008,3.61567,5_+30_impulse_144_s_26.csv
5,+30,impulse_288_s,3.61567,3.58151,5_+30_impulse_288_s_27.csv
5,+30,UDDS,4.119190000000001,3.9774000000000003,5_+30_UDDS_01.csv
5,+30,UDDS,3.9774000000000003,3.7873999999999994,5_+30_UDDS_02.csv
5,+30,UDDS,3.7873999999999994,3.6307099999999997,5_+30_UDDS_03.csv
5,+30,NEDC,4.112700000000001,3.9574,5_+30_NEDC_01.csv
5,+30,NEDC,3.9574,3.7502400000000007,5_+30_NEDC_02.csv
5,+30,NEDC,3.7502400000000007,3.59803,5_+30_NEDC_03.csv
5,+30,WLTC,4.112830000000001,3.9027100000000003,5_+30_WLTC_01.csv
5,+30,WLTC,3.9027100000000003,3.68821,5_+30_WLTC_02.csv
5,+30,WLTC,3.68821,3.53972,5_+30_WLTC_03.csv
1,+35,impulse_72_s,4.1128100000000005,4.10557,1_+35_impulse_72_s_01.csv
1,+35,impulse_144_s,4.10557,4.09536,1_+35_impulse_144_s_02.csv
1,+35,impulse_288_s,4.09536,4.08127,1_+35_impulse_288_s_03.csv
1,+35,impulse_72_s,4.08127,4.07697,1_+35_impulse_72_s_04.csv
1,+35,impulse_144_s,4.07697,4.06388,1_+35_impulse_144_s_05.csv
1,+35,impulse_288_s,4.06388,4.024150000000001,1_+35_impulse_288_s_06.csv
1,+35,impulse_72_s,4.024150000000001,4.012780000000001,1_+35_impulse_72_s_07.csv
1,+35,impulse_144_s,4.012780000000001,3.9903199999999996,1_+35_impulse_144_s_08.csv
1,+35,impulse_288_s,3.9903199999999996,3.9499000000000004,1_+35_impulse_288_s_09.csv
1,+35,impulse_72_s,3.9499000000000004,3.9410799999999995,1_+35_impulse_72_s_10.csv
1,+35,impulse_144_s,3.9410799999999995,3.92446,1_+35_impulse_144_s_11.csv
1,+35,impulse_288_s,3.92446,3.89389,1_+35_impulse_288_s_12.csv
1,+35,impulse_72_s,3.89389,3.8860600000000005,1_+35_impulse_72_s_13.csv
1,+35,impulse_144_s,3.8860600000000005,3.8691300000000006,1_+35_impulse_144_s_14.csv
1,+35,impulse_288_s,3.8691300000000006,3.81622,1_+35_impulse_288_s_15.csv
1,+35,impulse_72_s,3.81622,3.79831,1_+35_impulse_72_s_16.csv
1,+35,impulse_144_s,3.79831,3.77444,1_+35_impulse_144_s_17.csv
1,+35,impulse_288_s,3.77444,3.73279,1_+35_impulse_288_s_18.csv
1,+35,impulse_72_s,3.73279,3.7227200000000003,1_+35_impulse_72_s_19.csv
1,+35,impulse_144_s,3.7227200000000003,3.7037,1_+35_impulse_144_s_20.csv
1,+35,impulse_288_s,3.7037,3.67105,1_+35_impulse_288_s_21.csv
1,+35,impulse_72_s,3.67105,3.66404,1_+35_impulse_72_s_22.csv
1,+35,impulse_144_s,3.66404,3.6510400000000005,1_+35_impulse_144_s_23.csv
1,+35,impulse_288_s,3.6510400000000005,3.6276199999999994,1_+35_impulse_288_s_24.csv
1,+35,impulse_72_s,3.6276199999999994,3.62168,1_+35_impulse_72_s_25.csv
1,+35,impulse_144_s,3.62168,3.60561,1_+35_impulse_144_s_26.csv
1,+35,impulse_288_s,3.60561,3.57072,1_+35_impulse_288_s_27.csv
1,+35,UDDS,4.120559999999999,3.97902,1_+35_UDDS_01.csv
1,+35,UDDS,3.97902,3.78322,1_+35_UDDS_02.csv
1,+35,UDDS,3.78322,3.6253,1_+35_UDDS_03.csv
1,+35,NEDC,4.11324,3.9578800000000007,1_+35_NEDC_01.csv
1,+35,NEDC,3.9578800000000007,3.7461100000000003,1_+35_NEDC_02.csv
1,+35,NEDC,3.7461100000000003,3.5870400000000005,1_+35_NEDC_03.csv
1,+35,WLTC,4.113380000000001,3.9027000000000003,1_+35_WLTC_01.csv
1,+35,WLTC,3.9027000000000003,3.6829400000000008,1_+35_WLTC_02.csv
1,+35,WLTC,3.6829400000000008,3.5272999999999994,1_+35_WLTC_03.csv
2,+35,impulse_72_s,4.10656,4.09938,2_+35_impulse_72_s_01.csv
2,+35,impulse_144_s,4.09938,4.08908,2_+35_impulse_144_s_02.csv
2,+35,impulse_288_s,4.08908,4.0755,2_+35_impulse_288_s_03.csv
2,+35,impulse_72_s,4.0755,4.071720000000001,2_+35_impulse_72_s_04.csv
2,+35,impulse_144_s,4.071720000000001,4.058669999999999,2_+35_impulse_144_s_05.csv
2,+35,impulse_288_s,4.058669999999999,4.01535,2_+35_impulse_288_s_06.csv
2,+35,impulse_72_s,4.01535,4.00404,2_+35_impulse_72_s_07.csv
2,+35,impulse_144_s,4.00404,3.9804100000000004,2_+35_impulse_144_s_08.csv
2,+35,impulse_288_s,3.9804100000000004,3.93844,2_+35_impulse_288_s_09.csv
2,+35,impulse_72_s,3.93844,3.9298,2_+35_impulse_72_s_10.csv
2,+35,impulse_144_s,3.9298,3.91261,2_+35_impulse_144_s_11.csv
2,+35,impulse_288_s,3.91261,3.87265,2_+35_impulse_288_s_12.csv
2,+35,impulse_72_s,3.87265,3.8590400000000002,2_+35_impulse_72_s_13.csv
2,+35,impulse_144_s,3.8590400000000002,3.83258,2_+35_impulse_144_s_14.csv
2,+35,impulse_288_s,3.83258,3.78897,2_+35_impulse_288_s_15.csv
2,+35,impulse_72_s,3.78897,3.77802,2_+35_impulse_72_s_16.csv
2,+35,impulse_144_s,3.77802,3.7567600000000008,2_+35_impulse_144_s_17.csv
2,+35,impulse_288_s,3.7567600000000008,3.7142399999999993,2_+35_impulse_288_s_18.csv
2,+35,impulse_72_s,3.7142399999999993,3.7039999999999997,2_+35_impulse_72_s_19.csv
2,+35,impulse_144_s,3.7039999999999997,3.68494,2_+35_impulse_144_s_20.csv
2,+35,impulse_288_s,3.68494,3.6515800000000005,2_+35_impulse_288_s_21.csv
2,+35,impulse_72_s,3.6515800000000005,3.64424,2_+35_impulse_72_s_22.csv
2,+35,impulse_144_s,3.64424,3.62709,2_+35_impulse_144_s_23.csv
2,+35,impulse_288_s,3.62709,3.5874800000000002,2_+35_impulse_288_s_24.csv
2,+35,impulse_72_s,3.5874800000000002,3.5764400000000003,2_+35_impulse_72_s_25.csv
2,+35,impulse_144_s,3.5764400000000003,3.5570999999999997,2_+35_impulse_144_s_26.csv
2,+35,impulse_288_s,3.5570999999999997,3.5124000000000004,2_+35_impulse_288_s_27.csv
2,+35,UDDS,4.10578,3.95554,2_+35_UDDS_01.csv
2,+35,UDDS,3.95554,3.7484900000000003,2_+35_UDDS_02.csv
2,+35,UDDS,3.7484900000000003,3.569879999999999,2_+35_UDDS_03.csv
2,+35,NEDC,4.106660000000001,3.94428,2_+35_NEDC_01.csv
2,+35,NEDC,3.94428,3.7244400000000004,2_+35_NEDC_02.csv
2,+35,NEDC,3.7244400000000004,3.5328299999999997,2_+35_NEDC_03.csv
2,+35,WLTC,4.1066199999999995,3.8831500000000005,2_+35_WLTC_01.csv
2,+35,WLTC,3.8831500000000005,3.6597299999999997,2_+35_WLTC_02.csv
2,+35,WLTC,3.6597299999999997,3.4584,2_+35_WLTC_03.csv
3,+35,impulse_72_s,4.10344,4.096259999999999,3_+35_impulse_72_s_01.csv
3,+35,impulse_144_s,4.096259999999999,4.086710000000001,3_+35_impulse_144_s_02.csv
3,+35,impulse_288_s,4.086710000000001,4.07348,3_+35_impulse_288_s_03.csv
3,+35,impulse_72_s,4.07348,4.06931,3_+35_impulse_72_s_04.csv
3,+35,impulse_144_s,4.06931,4.054469999999999,3_+35_impulse_144_s_05.csv
3,+35,impulse_288_s,4.054469999999999,4.00985,3_+35_impulse_288_s_06.csv
3,+35,impulse_72_s,4.00985,3.9982099999999994,3_+35_impulse_72_s_07.csv
3,+35,impulse_144_s,3.9982099999999994,3.97485,3_+35_impulse_144_s_08.csv
3,+35,impulse_288_s,3.97485,3.9341099999999996,3_+35_impulse_288_s_09.csv
3,+35,impulse_72_s,3.9341099999999996,3.9256200000000008,3_+35_impulse_72_s_10.csv
3,+35,impulse_144_s,3.9256200000000008,3.9085900000000002,3_+35_impulse_144_s_11.csv
3,+35,impulse_288_s,3.9085900000000002,3.8695700000000004,3_+35_impulse_288_s_12.csv
3,+35,impulse_72_s,3.8695700000000004,3.8581200000000004,3_+35_impulse_72_s_13.csv
3,+35,impulse_144_s,3.8581200000000004,3.83208,3_+35_impulse_144_s_14.csv
3,+35,impulse_288_s,3.83208,3.78619,3_+35_impulse_288_s_15.csv
3,+35,impulse_72_s,3.78619,3.7747,3_+35_impulse_72_s_16.csv
3,+35,impulse_144_s,3.7747,3.7531099999999995,3_+35_impulse_144_s_17.csv
3,+35,impulse_288_s,3.7531099999999995,3.711239999999999,3_+35_impulse_288_s_18.csv
3,+35,impulse_72_s,3.711239999999999,3.7009299999999996,3_+35_impulse_72_s_19.csv
3,+35,impulse_144_s,3.7009299999999996,3.68236,3_+35_impulse_144_s_20.csv
3,+35,impulse_288_s,3.68236,3.6500700000000004,3_+35_impulse_288_s_21.csv
3,+35,impulse_72_s,3.6500700000000004,3.6428599999999998,3_+35_impulse_72_s_22.csv
3,+35,impulse_144_s,3.6428599999999998,3.62731,3_+35_impulse_144_s_23.csv
3,+35,impulse_288_s,3.62731,3.5917000000000003,3_+35_impulse_288_s_24.csv
3,+35,impulse_72_s,3.5917000000000003,3.58074,3_+35_impulse_72_s_25.csv
3,+35,impulse_144_s,3.58074,3.5618399999999992,3_+35_impulse_144_s_26.csv
3,+35,impulse_288_s,3.5618399999999992,3.51952,3_+35_impulse_288_s_27.csv
3,+35,UDDS,4.103870000000001,3.9552199999999997,3_+35_UDDS_01.csv
3,+35,UDDS,3.9552199999999997,3.7494500000000004,3_+35_UDDS_02.csv
3,+35,UDDS,3.7494500000000004,3.57937,3_+35_UDDS_03.csv
3,+35,NEDC,4.1036600000000005,3.9409199999999998,3_+35_NEDC_01.csv
3,+35,NEDC,3.9409199999999998,3.72175,3_+35_NEDC_02.csv
3,+35,NEDC,3.72175,3.54063,3_+35_NEDC_03.csv
3,+35,WLTC,4.10326,3.8785000000000003,3_+35_WLTC_01.csv
3,+35,WLTC,3.8785000000000003,3.6578000000000004,3_+35_WLTC_02.csv
3,+35,WLTC,3.6578000000000004,3.4650499999999993,3_+35_WLTC_03.csv
4,+35,impulse_72_s,4.112349999999999,4.10508,4_+35_impulse_72_s_01.csv
4,+35,impulse_144_s,4.10508,4.09494,4_+35_impulse_144_s_02.csv
4,+35,impulse_288_s,4.09494,4.0801,4_+35_impulse_288_s_03.csv
4,+35,impulse_72_s,4.0801,4.07535,4_+35_impulse_72_s_04.csv
4,+35,impulse_144_s,4.07535,4.06177,4_+35_impulse_144_s_05.csv
4,+35,impulse_288_s,4.06177,4.02246,4_+35_impulse_288_s_06.csv
4,+35,impulse_72_s,4.02246,4.0114,4_+35_impulse_72_s_07.csv
4,+35,impulse_144_s,4.0114,3.989209999999999,4_+35_impulse_144_s_08.csv
4,+35,impulse_288_s,3.989209999999999,3.9492,4_+35_impulse_288_s_09.csv
4,+35,impulse_72_s,3.9492,3.9403999999999995,4_+35_impulse_72_s_10.csv
4,+35,impulse_144_s,3.9403999999999995,3.92386,4_+35_impulse_144_s_11.csv
4,+35,impulse_288_s,3.92386,3.8934800000000003,4_+35_impulse_288_s_12.csv
4,+35,impulse_72_s,3.8934800000000003,3.88592,4_+35_impulse_72_s_13.csv
4,+35,impulse_144_s,3.88592,3.8694,4_+35_impulse_144_s_14.csv
4,+35,impulse_288_s,3.8694,3.8194299999999997,4_+35_impulse_288_s_15.csv
4,+35,impulse_72_s,3.8194299999999997,3.8006900000000003,4_+35_impulse_72_s_16.csv
4,+35,impulse_144_s,3.8006900000000003,3.7770799999999993,4_+35_impulse_144_s_17.csv
4,+35,impulse_288_s,3.7770799999999993,3.7367,4_+35_impulse_288_s_18.csv
4,+35,impulse_72_s,3.7367,3.7268699999999995,4_+35_impulse_72_s_19.csv
4,+35,impulse_144_s,3.7268699999999995,3.70828,4_+35_impulse_144_s_20.csv
4,+35,impulse_288_s,3.70828,3.6760200000000003,4_+35_impulse_288_s_21.csv
4,+35,impulse_72_s,3.6760200000000003,3.66905,4_+35_impulse_72_s_22.csv
4,+35,impulse_144_s,3.66905,3.6561100000000004,4_+35_impulse_144_s_23.csv
4,+35,impulse_288_s,3.6561100000000004,3.63295,4_+35_impulse_288_s_24.csv
4,+35,impulse_72_s,3.63295,3.62729,4_+35_impulse_72_s_25.csv
4,+35,impulse_144_s,3.62729,3.6125099999999994,4_+35_impulse_144_s_26.csv
4,+35,impulse_288_s,3.6125099999999994,3.5779900000000007,4_+35_impulse_288_s_27.csv
4,+35,UDDS,4.11974,3.97798,4_+35_UDDS_01.csv
4,+35,UDDS,3.97798,3.78656,4_+35_UDDS_02.csv
4,+35,UDDS,3.78656,3.63061,4_+35_UDDS_03.csv
4,+35,NEDC,4.1125799999999995,3.9570999999999996,4_+35_NEDC_01.csv
4,+35,NEDC,3.9570999999999996,3.74957,4_+35_NEDC_02.csv
4,+35,NEDC,3.74957,3.5941699999999996,4_+35_NEDC_03.csv
4,+35,WLTC,4.112700000000001,3.90224,4_+35_WLTC_01.csv
4,+35,WLTC,3.90224,3.6877100000000005,4_+35_WLTC_02.csv
4,+35,WLTC,3.6877100000000005,3.5369,4_+35_WLTC_03.csv
5,+35,impulse_72_s,4.112539999999999,4.1053,5_+35_impulse_72_s_01.csv
5,+35,impulse_144_s,4.1053,4.09519,5_+35_impulse_144_s_02.csv
5,+35,impulse_288_s,4.09519,4.080399999999999,5_+35_impulse_288_s_03.csv
5,+35,impulse_72_s,4.080399999999999,4.07565,5_+35_impulse_72_s_04.csv
5,+35,impulse_144_s,4.07565,4.0621,5_+35_impulse_144_s_05.csv
5,+35,impulse_288_s,4.0621,4.02287,5_+35_impulse_288_s_06.csv
5,+35,impulse_72_s,4.02287,4.0118,5_+35_impulse_72_s_07.csv
5,+35,impulse_144_s,4.0118,3.9897199999999997,5_+35_impulse_144_s_08.csv
5,+35,impulse_288_s,3.9897199999999997,3.94977,5_+35_impulse_288_s_09.csv
5,+35,impulse_72_s,3.94977,3.9410000000000003,5_+35_impulse_72_s_10.csv
5,+35,impulse_144_s,3.9410000000000003,3.9245000000000005,5_+35_impulse_144_s_11.csv
5,+35,impulse_288_s,3.9245000000000005,3.8942,5_+35_impulse_288_s_12.csv
5,+35,impulse_72_s,3.8942,3.8866,5_+35_impulse_72_s_13.csv
5,+35,impulse_144_s,3.8866,3.8700799999999993,5_+35_impulse_144_s_14.csv
5,+35,impulse_288_s,3.8700799999999993,3.8218000000000005,5_+35_impulse_288_s_15.csv
5,+35,impulse_72_s,3.8218000000000005,3.8022,5_+35_impulse_72_s_16.csv
5,+35,impulse_144_s,3.8022,3.7780099999999996,5_+35_impulse_144_s_17.csv
5,+35,impulse_288_s,3.7780099999999996,3.7374999999999994,5_+35_impulse_288_s_18.csv
5,+35,impulse_72_s,3.7374999999999994,3.7276799999999994,5_+35_impulse_72_s_19.csv
5,+35,impulse_144_s,3.7276799999999994,3.70908,5_+35_impulse_144_s_20.csv
5,+35,impulse_288_s,3.70908,3.676729999999999,5_+35_impulse_288_s_21.csv
5,+35,impulse_72_s,3.676729999999999,3.66976,5_+35_impulse_72_s_22.csv
5,+35,impulse_144_s,3.66976,3.6567999999999996,5_+35_impulse_144_s_23.csv
5,+35,impulse_288_s,3.6567999999999996,3.6336199999999996,5_+35_impulse_288_s_24.csv
5,+35,impulse_72_s,3.6336199999999996,3.6278899999999994,5_+35_impulse_72_s_25.csv
5,+35,impulse_144_s,3.6278899999999994,3.6134099999999996,5_+35_impulse_144_s_26.csv
5,+35,impulse_288_s,3.6134099999999996,3.5790099999999994,5_+35_impulse_288_s_27.csv
5,+35,UDDS,4.11975,3.9783999999999997,5_+35_UDDS_01.csv
5,+35,UDDS,3.9783999999999997,3.7877799999999993,5_+35_UDDS_02.csv
5,+35,UDDS,3.7877799999999993,3.6312700000000007,5_+35_UDDS_03.csv
5,+35,NEDC,4.11287,3.95779,5_+35_NEDC_01.csv
5,+35,NEDC,3.95779,3.75069,5_+35_NEDC_02.csv
5,+35,NEDC,3.75069,3.59529,5_+35_NEDC_03.csv
5,+35,WLTC,4.11297,3.90308,5_+35_WLTC_01.csv
5,+35,WLTC,3.90308,3.6886099999999997,5_+35_WLTC_02.csv
5,+35,WLTC,3.6886099999999997,3.53812,5_+35_WLTC_03.csv
